evid,std_x_km,std_y_km,std_z_km,std_t_s,std_xyz_km,ess_xyzt_min,ess_x,ess_y,ess_z,ess_t,n_samples,degree,ess_rank_hi,std_rank_lo,suspicious_score
825,0.039489787,0.035895415,0.04229745,0.010118407,0.068095505,41.212624,41.212624,71.96981,46.47672,151.15106,12602,138,0.41648106904231624,0.8697104677060133,0.3622179453474933
469,0.028719468,0.02012632,0.03870462,0.008041654,0.052229535,34.004276,34.004276,59.111053,42.89202,76.81257,12602,73,0.5300668151447662,0.6826280623608018,0.36183848294403304
421,0.04222594,0.03961566,0.046615433,0.010923105,0.07433323,42.36016,42.36016,60.32288,79.61393,111.36095,12602,48,0.3975501113585746,0.9097995545657015,0.3616909142315762
432,0.02151148,0.020984136,0.026504263,0.0069746026,0.04006936,20.086226,20.163658,20.086226,35.701584,95.89312,12602,221,0.7806236080178174,0.46325167037861914,0.36162519035123836
345,0.02186575,0.021862438,0.024560442,0.00616153,0.039487876,18.430634,20.872972,18.430634,31.51226,34.334103,12602,203,0.809576837416481,0.4465478841870824,0.36151482383519923
465,0.02363248,0.018705282,0.023056822,0.0067941668,0.037947316,16.179512,16.179512,21.603085,29.913113,39.36051,12602,223,0.8452115812917594,0.4276169265033407,0.36142677863701067
572,0.02196512,0.018112402,0.03920895,0.009737424,0.048454795,30.702951,94.7123,87.19883,30.702951,216.12352,12602,103,0.5902004454342984,0.60913140311804,0.3595096254482864
15,0.024810532,0.022252282,0.05297559,0.009327864,0.06258706,39.554848,39.554848,68.01931,84.85238,257.34885,12602,81,0.44097995545657015,0.8140311804008908,0.3589714336734441
410,0.024020808,0.022107666,0.028113753,0.006950663,0.04308284,23.82664,23.82664,24.078955,41.004692,62.964325,12602,171,0.700445434298441,0.512249443207127,0.3588027837163506
220,0.045352608,0.03955982,0.052964907,0.009476078,0.08016932,43.468414,76.47039,59.52301,43.468414,245.03304,12602,35,0.38307349665924273,0.9365256124721603,0.35875814108064935
809,0.021039829,0.021163253,0.025621027,0.007836452,0.039331853,18.73447,18.73447,20.19367,35.283344,105.851524,12602,255,0.8062360801781737,0.443207126948775,0.3573295767382106
747,0.019333953,0.02046566,0.023742337,0.0063857525,0.03682857,14.300411,14.300411,17.649553,31.080029,73.850426,12602,249,0.8752783964365256,0.40757238307349664,0.3567393018883835
174,0.032441325,0.03294223,0.057002675,0.0104264645,0.073395744,42.982765,80.80151,43.292656,42.982765,137.03322,12602,67,0.3908685968819599,0.9064587973273942,0.3543062782426674
520,0.026339905,0.023178538,0.035990182,0.009084135,0.050262596,33.22617,33.22617,33.66745,40.4019,250.88414,12602,157,0.5456570155902004,0.6492204899777283,0.35425171502125485
867,0.03435161,0.02432275,0.0412359,0.009951277,0.058923922,38.81306,92.40324,90.31691,38.81306,138.20068,12602,49,0.44988864142538976,0.7806236080178174,0.35119369447572185
92,0.03502951,0.032732524,0.048018977,0.009195505,0.067855045,41.804905,65.52987,41.804905,41.884705,226.87444,12602,59,0.4042316258351893,0.8652561247216035,0.3497638900600691
752,0.02219755,0.022785699,0.024838435,0.006869622,0.040359225,21.106556,21.8469,21.106556,32.223484,36.05784,12602,145,0.7505567928730512,0.46547884187082406,0.3493683067048278
810,0.020110782,0.017971927,0.03374067,0.008237638,0.043195676,25.8595,68.18203,63.125656,25.8595,190.00546,12602,119,0.6759465478841871,0.5167037861915367,0.3492641405548583
279,0.022856396,0.019112855,0.023422,0.009635502,0.03789863,17.43339,17.43339,23.696196,29.147,221.67828,12602,280,0.8229398663697104,0.42427616926503336,0.3491537740388192
219,0.02847043,0.02578105,0.04181803,0.009677853,0.056780063,38.295254,41.580193,38.295254,51.898647,255.14525,12602,108,0.4576837416481069,0.7605790645879732,0.3481046720998407
337,0.028278913,0.027286882,0.07146062,0.0086899595,0.081553,44.765812,44.765812,68.603035,76.41568,105.912285,12602,56,0.366369710467706,0.9420935412026725,0.345154537923919
340,0.025252488,0.026106909,0.030859059,0.00865437,0.04766068,31.196009,33.12796,31.196009,37.850346,128.624,12602,172,0.5757238307349666,0.5991091314031181,0.3449214041597016
934,0.0247577,0.019724863,0.024283381,0.008504564,0.03989607,20.937777,20.937777,22.814621,33.59972,211.58165,12602,173,0.7561247216035635,0.45545657015590196,0.34438197231164525
521,0.031727552,0.028855924,0.036814194,0.008844387,0.056520674,38.43053,65.69958,47.925335,38.43053,182.94304,12602,82,0.45434298440979953,0.7572383073496659,0.34404591247067223
540,0.022339633,0.021467583,0.024793059,0.0069636246,0.039681382,20.886951,21.844183,20.886951,29.584446,78.69542,12602,231,0.7572383073496659,0.4521158129175946,0.3423594128997376
811,0.03406251,0.024383241,0.03146638,0.008791546,0.052392077,35.84082,63.97903,35.84082,62.192596,268.10913,12602,72,0.49665924276169265,0.6893095768374164,0.34235197246045407
244,0.022221098,0.01770507,0.021905245,0.007714293,0.035875987,14.02478,14.02478,19.877855,22.29793,38.542606,12602,192,0.8786191536748329,0.38752783964365256,0.34048938249314237
211,0.02928891,0.024507413,0.039760064,0.00863775,0.055129994,38.04448,38.943047,38.04448,43.36464,234.58067,12602,86,0.4610244988864142,0.7371937639198218,0.33986438559332544
278,0.033209134,0.02926738,0.035748783,0.010177264,0.05689817,39.131393,39.131393,56.74077,82.67232,103.79672,12602,31,0.4454342984409799,0.7628062360801782,0.33978006061477867
557,0.019752223,0.019004207,0.027257971,0.010056844,0.03865627,19.985168,24.817945,44.42245,19.985168,222.89687,12602,96,0.7850779510022271,0.43207126948775054,0.3392096269363743
953,0.012995935,0.01441411,0.038977318,0.007837687,0.043541845,28.33602,320.37958,78.47013,141.88608,28.33602,12602,140,0.6391982182628062,0.5289532293986636,0.3381059617759832
228,0.030279024,0.022853017,0.035413418,0.008792879,0.05189595,35.675823,50.619267,35.675823,52.071068,147.02704,12602,85,0.5,0.6759465478841871,0.33797327394209353
605,0.02967124,0.023603689,0.04986294,0.008647329,0.06264048,41.38056,95.374725,52.7196,41.38056,161.48111,12602,52,0.41202672605790647,0.8162583518930957,0.3363202563479348
760,0.02416271,0.019253707,0.024753291,0.008379051,0.039588723,22.023365,22.023365,25.083506,36.436096,219.40419,12602,223,0.7416481069042316,0.44877505567928727,0.3328331704703845
11,0.025919715,0.022281084,0.029030828,0.008543531,0.044844925,29.805956,42.848877,29.805956,48.8143,51.42035,12602,108,0.6046770601336303,0.5489977728285078,0.3319663592938527
818,0.029914582,0.02431798,0.036605142,0.009617789,0.053161856,37.677124,37.677124,38.532158,46.526573,249.10551,12602,67,0.4665924276169265,0.7048997772828508,0.3289008983090362
8,0.016295034,0.014999873,0.029493676,0.008544427,0.03688362,18.917316,31.095507,27.41504,18.917316,171.9263,12602,134,0.8040089086859687,0.40868596881959907,0.3285871597859137
229,0.021678278,0.018122232,0.031423006,0.008020602,0.042258352,27.729828,77.562416,80.67558,54.55917,27.729828,12602,159,0.6514476614699332,0.4977728285077951,0.3242729450746772
985,0.019441273,0.02053189,0.037087854,0.0085247755,0.046637222,32.145714,32.145714,68.70212,71.21403,259.99442,12602,97,0.5601336302895322,0.5779510022271714,0.32372979300697907
269,0.020403806,0.021041334,0.025450608,0.0064753415,0.038817346,22.328009,22.328009,24.88147,34.137154,72.25914,12602,203,0.7360801781737193,0.4354120267260579,0.3204981622114969
608,0.02781227,0.023900066,0.038472485,0.008497477,0.053149484,38.557224,41.510532,38.557224,50.32852,250.56967,12602,124,0.4532293986636971,0.7037861915367483,0.31897659237801396
633,0.02538636,0.023265667,0.071934074,0.008917001,0.0797513,46.628044,46.628044,84.336815,75.70913,278.96942,12602,48,0.34075723830734966,0.9342984409799554,0.3183689565031919
692,0.02377337,0.020189572,0.04219695,0.008345776,0.05247261,38.258232,38.258232,66.618324,78.283325,263.90237,12602,63,0.4587973273942093,0.6915367483296213,0.3172752119285122
381,0.020009711,0.016048457,0.022347432,0.006848776,0.034019835,11.514707,42.082035,26.56112,38.18755,11.514707,12602,201,0.9231625835189309,0.3429844097995545,0.31663037385727244
649,0.017125946,0.01568159,0.023028456,0.008957756,0.032703515,7.11864,33.415062,27.762796,30.450384,7.11864,12602,51,1.0,0.31625835189309576,0.31625835189309576
531,0.024364604,0.017471422,0.03382056,0.0093713235,0.0451964,31.467484,40.709305,31.467484,46.994213,266.4126,12602,221,0.5679287305122495,0.5534521158129175,0.3143213575329487
256,0.029778091,0.023552917,0.040143188,0.008010744,0.05525351,40.843334,49.45949,40.843334,59.822277,205.35843,12602,50,0.42427616926503336,0.7394209354120267,0.31371868195098235
33,0.02179555,0.0168642,0.020815495,0.006584839,0.034535952,13.959296,13.97334,18.837984,19.107008,13.959296,12602,238,0.8797327394209353,0.35634743875278396,0.3134905084796206
996,0.021277063,0.017919686,0.025121203,0.0078982655,0.037482042,21.44753,21.44753,25.804173,49.137768,133.1941,12602,137,0.7472160356347438,0.4153674832962138,0.31036924420017753
653,0.02430055,0.021564182,0.042779256,0.009203314,0.05371774,40.253063,89.64035,84.66768,40.253063,195.47723,12602,97,0.4309576837416481,0.7182628062360802,0.30954087529327734
445,0.017209996,0.015152002,0.02316146,0.008568161,0.032591723,7.358694,30.503056,83.39261,30.369646,7.358694,12602,94,0.9988864142538975,0.3084632516703786,0.308119751390122
607,0.024905814,0.019102281,0.024300998,0.009571475,0.03969553,25.61058,25.61058,25.673134,29.173265,226.62144,12602,225,0.6792873051224944,0.4532293986636971,0.3078729768205514
249,0.02234051,0.021713661,0.0476696,0.008903121,0.0569471,42.123203,107.36507,95.19388,42.123203,187.78928,12602,144,0.4020044543429844,0.7639198218262806,0.3070991711350638
749,0.024903886,0.017198779,0.030546837,0.009534337,0.043001287,30.227291,48.094116,58.143135,30.227291,107.570366,12602,41,0.5979955456570155,0.5111358574610245,0.3056569659872719
1,0.04785617,0.039447118,0.04609037,0.009196538,0.077269726,48.707783,61.33118,50.657135,48.707783,128.59322,12602,42,0.3285077951002227,0.9242761692650334,0.3036319264289364
684,0.042289864,0.03798779,0.07889396,0.009216627,0.09724074,50.546875,63.5377,56.107582,50.546875,275.10468,12602,45,0.30957683741648107,0.9799554565701558,0.3033715110540126
945,0.028956186,0.02758204,0.042151578,0.008403047,0.05810323,43.280518,43.280518,45.53296,53.205322,197.28107,12602,67,0.38752783964365256,0.7739420935412027,0.2999241075193079
47,0.025535917,0.017850751,0.042995043,0.009538448,0.05309714,40.673756,75.98847,106.87749,40.673756,286.8799,12602,128,0.4265033407572383,0.7026726057906458,0.2996922138283044
763,0.03238184,0.025964633,0.06988007,0.008142138,0.08127712,49.71827,49.71827,63.325798,54.66008,166.17546,12602,49,0.3151447661469933,0.9409799554565701,0.29654490801136896
666,0.02082268,0.019839743,0.040396515,0.00763992,0.04958909,37.608887,103.86163,47.804596,37.608887,63.615498,12602,89,0.47104677060133626,0.6291759465478841,0.2963712977614198
978,0.017058266,0.017472774,0.026693577,0.0065154266,0.036177747,21.92606,38.32699,34.33712,46.614117,21.92606,12602,159,0.7438752783964365,0.39643652561247217,0.2948993308564938
179,0.021145718,0.017048724,0.019965589,0.0071423226,0.033710904,15.369291,15.369291,19.904314,22.695284,118.99487,12602,262,0.8630289532293987,0.33630289532293983,0.2902391357185728
280,0.029081145,0.020842483,0.03227874,0.008412237,0.048187543,37.827858,37.827858,75.56165,45.336857,241.64528,12602,102,0.46436525612472157,0.6069042316258352,0.2818252389621083
204,0.017628599,0.016848555,0.036031105,0.0067748264,0.043507263,33.832844,33.832844,54.99698,63.180737,256.01495,12602,133,0.5334075723830735,0.5256124721603563,0.28036567278932145
545,0.030774007,0.034210537,0.03691488,0.008835022,0.05899245,45.599663,45.599663,48.312534,47.05777,106.2806,12602,94,0.3574610244988864,0.7817371937639198,0.27944057817173523
416,0.05095631,0.030556934,0.046413794,0.009869623,0.0753957,51.077526,66.336845,83.16366,51.077526,143.53412,12602,43,0.3040089086859688,0.9153674832962138,0.2782798696435037
257,0.02778514,0.030263606,0.04367445,0.009552918,0.0599613,45.852158,45.852158,74.62634,75.74447,186.65936,12602,63,0.3507795100222717,0.7917594654788418,0.27773299735616386
495,0.04691275,0.039762497,0.046559896,0.009913229,0.07713421,51.393394,57.894527,51.579796,51.393394,136.02962,12602,38,0.30066815144766146,0.9231625835189309,0.2775655874722843
323,0.035284843,0.031313233,0.05465876,0.009232715,0.07220193,50.46357,68.93095,50.46357,59.464165,258.02063,12602,41,0.3106904231625835,0.8930957683741648,0.27747630220088193
968,0.02643133,0.02314902,0.03828243,0.008571955,0.05196188,41.48345,59.297543,41.48345,42.09596,251.3415,12602,93,0.40979955456570155,0.6770601336302895,0.277458941175887
794,0.021546172,0.015720109,0.028577967,0.010509972,0.039090402,28.70395,59.666515,127.52776,28.70395,180.14848,12602,399,0.6336302895322939,0.4376391982182628,0.2773014518777188
518,0.017552422,0.015070754,0.029063381,0.0063284677,0.03714694,25.86554,144.1769,137.15555,81.932106,25.86554,12602,126,0.6748329621380846,0.410913140311804,0.2772977316580771
281,0.033816483,0.02739014,0.035549853,0.008643992,0.056192227,44.646427,70.25079,44.646427,93.11189,121.52326,12602,37,0.3685968819599109,0.7516703786191536,0.27706335782064573
654,0.021297554,0.017857023,0.020472605,0.009101057,0.034519367,20.139065,20.139065,25.948044,30.297821,218.31868,12602,226,0.7783964365256124,0.3552338530066815,0.2765127653136641
451,0.012592956,0.013929869,0.03637144,0.007960503,0.04093294,31.161713,112.71828,99.7877,91.234505,31.161713,12602,132,0.5779510022271714,0.4766146993318485,0.27545994315504385
7,0.032300517,0.03234931,0.031424124,0.010064895,0.05547321,44.64558,50.221855,44.64558,55.805157,78.58877,12602,62,0.36971046770601335,0.7438752783964365,0.27501847709088745
493,0.014107355,0.011793667,0.027877618,0.005504257,0.03339565,16.51933,66.57405,58.818455,87.99275,16.51933,12602,166,0.8407572383073496,0.3262806236080178,0.27432279601787685
261,0.03436861,0.027443703,0.05435607,0.008663218,0.06992096,50.284306,62.346725,53.81588,50.284306,260.45056,12602,32,0.3129175946547884,0.8752783964365256,0.2738900104662179
950,0.03689389,0.02710424,0.036536653,0.0088540325,0.0585724,45.793255,45.793255,58.477932,66.059425,292.6218,12602,50,0.35189309576837413,0.77728285077951,0.27352046864846896
216,0.020517098,0.016435057,0.01862607,0.005600743,0.032217897,12.961815,12.961815,17.644283,19.52189,36.901196,12602,308,0.9020044543429844,0.3028953229398664,0.2732129304914162
715,0.02661594,0.01986231,0.028508855,0.007093214,0.043768417,34.791435,58.381607,34.791435,48.073406,209.81993,12602,117,0.512249443207127,0.5300668151447662,0.27152643092048157
617,0.02036753,0.016988283,0.021777086,0.007057423,0.034317337,20.472792,20.472792,23.423006,29.879892,22.651726,12602,171,0.7694877505567929,0.35189309576837413,0.2707774266992723
921,0.018134814,0.015703086,0.026385814,0.009659603,0.035660475,23.707756,82.5477,35.974575,23.707756,114.80072,12602,91,0.7015590200445434,0.38084632516703787,0.2671861746717526
289,0.019932348,0.016810816,0.019714065,0.0071723573,0.03268863,15.889357,15.889357,19.879911,25.783875,147.23361,12602,233,0.8496659242761693,0.31403118040089084,0.2668215931468594
891,0.025412573,0.0232648,0.056853335,0.008846097,0.0664782,49.813206,49.813206,72.574646,57.46763,202.9247,12602,71,0.31403118040089084,0.8485523385300667,0.26647189250053316
305,0.023851091,0.018784108,0.029478312,0.008757017,0.042316522,34.298424,34.298424,63.38818,38.982044,206.85046,12602,230,0.5233853006681515,0.5,0.26169265033407574
206,0.03705756,0.021983776,0.035535533,0.00834962,0.055850904,46.514313,50.290527,80.90528,46.514313,271.6889,12602,129,0.34521158129175944,0.7483296213808462,0.25833205192434555
486,0.026178498,0.0172754,0.028156025,0.006331897,0.042148724,34.575737,34.575737,60.16114,38.220573,234.09944,12602,129,0.5155902004454342,0.49665924276169265,0.2560726385285787
803,0.034481,0.021720367,0.06132732,0.007872855,0.07363256,53.659878,73.01597,113.09377,53.659878,124.473145,12602,42,0.2806236080178174,0.9086859688195991,0.2549987351253218
316,0.03785745,0.027848713,0.051731043,0.008790379,0.06989162,52.958984,58.211914,78.123764,52.958984,163.92293,12602,38,0.2884187082405345,0.8741648106904232,0.25212548548866326
90,0.03714153,0.03837425,0.04689121,0.00837508,0.07106941,53.010174,62.13175,53.010174,96.637985,178.21104,12602,36,0.28507795100222716,0.8808463251670379,0.2511098655264607
933,0.023921361,0.017710976,0.022963285,0.0096014375,0.037592854,29.9095,43.217064,29.9095,38.619625,195.69623,12602,270,0.6024498886414253,0.41648106904231624,0.2509089736658052
390,0.030142149,0.021863347,0.036066495,0.008133721,0.051839627,44.50626,57.260303,44.50626,51.993103,101.21655,12602,63,0.3708240534521158,0.6737193763919822,0.24983135004290652
990,0.025142923,0.017109089,0.044126485,0.007866701,0.05359136,46.195133,78.81626,99.97674,46.195133,95.675156,12602,115,0.3485523385300668,0.7160356347438752,0.24957589496083846
643,0.02092925,0.014924851,0.020165388,0.006005863,0.03267151,19.799253,54.320545,28.081753,45.65094,19.799253,12602,210,0.7917594654788418,0.3129175946547884,0.24775546748280017
971,0.031881265,0.028976712,0.037595794,0.009203077,0.057179615,49.213783,68.104546,49.213783,88.742645,131.54343,12602,37,0.3184855233853007,0.7672605790645879,0.24436138709629415
830,0.017004749,0.014640928,0.027996192,0.007248559,0.035879035,29.65521,58.801514,53.075485,29.65521,166.97397,12602,186,0.60913140311804,0.3897550111358574,0.23741201680547214
847,0.026261147,0.041077726,0.05296236,0.009759248,0.07198638,55.125576,118.62367,55.125576,58.431767,234.03738,12602,43,0.2661469933184855,0.888641425389755,0.23650924350573657
724,0.019737002,0.019079829,0.041972723,0.008638377,0.050152753,44.920513,93.874,85.241486,44.920513,243.24347,12602,119,0.36525612472160357,0.6447661469933185,0.23550478420245932
616,0.0434111,0.036511794,0.077428155,0.007930124,0.09598309,60.10076,70.016365,60.10076,61.498623,228.92178,12602,38,0.23942093541202672,0.9766146993318485,0.2338220048511664
436,0.026169444,0.023286738,0.047873694,0.008940023,0.05932118,51.580433,84.12766,80.75322,51.580433,185.91476,12602,123,0.2973273942093541,0.7828507795100222,0.23276298232647655
861,0.01714247,0.017028218,0.032838747,0.006970019,0.04077018,36.06607,108.78304,96.90197,66.11475,36.06607,12602,191,0.4922048997772828,0.47216035634743875,0.23239964087479723
807,0.022539789,0.014184873,0.023545837,0.008523649,0.035547983,29.602655,29.602655,83.698494,31.011326,178.86674,12602,372,0.6124721603563474,0.37639198218262804,0.23052961046820203
896,0.022509633,0.021127691,0.04222444,0.008984789,0.052306466,47.383133,113.574036,103.167984,47.383133,295.62253,12602,82,0.33630289532293983,0.6848552338530066,0.23031879802183516
130,0.02927862,0.031668104,0.030307882,0.009663998,0.05271313,48.54081,54.498627,48.54081,60.220028,160.3013,12602,104,0.3307349665924276,0.6959910913140311,0.23018859033437333
136,0.0131949885,0.016516814,0.04311682,0.009941575,0.048020545,44.12661,298.36072,105.95384,44.12661,153.71431,12602,151,0.37639198218262804,0.6057906458797327,0.2280147419903671
146,0.021711683,0.016805938,0.023387479,0.009750496,0.036066756,31.162525,43.987995,31.162525,36.044975,200.15016,12602,328,0.576837416481069,0.39420935412026725,0.2273947053834058
696,0.020153085,0.018090663,0.03384329,0.006631694,0.04334498,40.16841,76.3314,63.20957,68.62824,40.16841,12602,151,0.43207126948775054,0.5211581291759465,0.2251774544769123
812,0.02205182,0.017036539,0.02499978,0.010311112,0.03743682,33.925087,48.32404,33.925087,50.52501,191.28114,12602,302,0.5311804008908686,0.4142538975501113,0.22004355137127293
215,0.011720888,0.013624902,0.037633058,0.008155731,0.041704487,38.827164,212.8795,96.874466,92.523346,38.827164,12602,141,0.44877505567928727,0.4899777282850779,0.21988978229274653
682,0.02350273,0.022213137,0.035075016,0.0075255185,0.047708053,45.21488,58.423687,50.368202,45.21488,251.45514,12602,91,0.3619153674832962,0.6024498886414253,0.21803587283793235
588,0.02155411,0.016523892,0.022287821,0.009517111,0.03513354,30.16512,40.47177,30.16512,38.888237,214.1734,12602,358,0.6002227171492205,0.36302895322939865,0.21789822471118694
523,0.019152697,0.015320333,0.018746173,0.0064760656,0.03087001,16.533213,16.533213,19.842484,25.712551,26.520193,12602,244,0.8396436525612472,0.25835189309576834,0.2169235271650438
980,0.021313317,0.015637374,0.020563297,0.008191617,0.033490807,26.91361,40.578724,26.91361,38.643635,203.11263,12602,339,0.6592427616926503,0.3273942093541203,0.21583226273679196
759,0.027565323,0.03042545,0.027948467,0.0097132195,0.0496656,46.817394,51.491405,46.817394,51.905178,97.65109,12602,92,0.3396436525612472,0.6314031180400891,0.21445206124969615
853,0.03390433,0.019705772,0.025721893,0.010077558,0.046898153,45.144604,45.144604,74.62242,46.922268,131.0951,12602,80,0.3641425389755011,0.5868596881959911,0.2137005768820591
98,0.012153882,0.010802586,0.025291933,0.005870926,0.030068165,12.344537,52.97819,32.836937,125.98758,12.344537,12602,356,0.9064587973273942,0.23385300668151446,0.21197811518792067
909,0.015328515,0.015585298,0.024782047,0.006288283,0.033045646,27.327555,27.327555,40.586617,41.699066,239.43843,12602,152,0.6547884187082406,0.32293986636971045,0.2114572844380732
6,0.02159594,0.02055969,0.040745363,0.00854651,0.050490297,48.997852,128.79356,94.02009,48.997852,227.6504,12602,100,0.32293986636971045,0.653674832962138,0.21109766320603565
549,0.021690702,0.021162169,0.03352433,0.0078051323,0.04519076,43.654842,50.72176,45.220116,43.654842,249.4807,12602,126,0.38084632516703787,0.5523385300668151,0.21035609942411
798,0.02485474,0.024171496,0.040706933,0.007021577,0.053470306,51.710106,62.804253,58.475334,51.710106,250.24583,12602,108,0.29398663697104677,0.7138084632516704,0.2098501495528296
829,0.013450373,0.014502997,0.025116047,0.007673131,0.031969756,24.570494,75.049835,79.717995,139.15648,24.570494,12602,150,0.6915367483296213,0.2962138084632517,0.20484273391501032
405,0.021839596,0.016635098,0.025707413,0.0096893385,0.03761071,36.30948,38.040894,59.95825,36.30948,230.8761,12602,296,0.4899777282850779,0.4175946547884187,0.20461208029722072
492,0.024058202,0.023417406,0.06373541,0.007861877,0.07203732,61.160065,110.37761,93.72115,61.160065,187.40076,12602,91,0.22939866369710465,0.8908685968819599,0.2043640656544362
983,0.018898517,0.017651,0.031918984,0.009001539,0.041079596,41.04426,75.89815,83.042915,41.04426,197.00491,12602,210,0.4220489977728285,0.4821826280623608,0.2035046949171879
519,0.018890144,0.013906349,0.021443225,0.0066662147,0.031781062,24.132784,33.26142,42.61094,35.46256,24.132784,12602,387,0.6993318485523385,0.2884187082405345,0.2017003883909306
414,0.01792518,0.016513892,0.032335855,0.009370417,0.040492322,40.419224,80.58648,83.47177,40.419224,214.20944,12602,137,0.4276169265033407,0.4688195991091314,0.2004751960555751
578,0.021452494,0.015185953,0.024249932,0.008222697,0.035761457,34.36127,34.36127,58.832077,34.629436,206.90523,12602,349,0.5211581291759465,0.38307349665924273,0.19964186685581914
831,0.02037785,0.018584915,0.024839606,0.009433987,0.03711687,36.998974,62.151676,36.998974,62.977394,242.13786,12602,156,0.48106904231625836,0.40979955456570155,0.1971418792565513
781,0.019351527,0.015693089,0.019419866,0.0069557712,0.03158933,23.284866,23.284866,30.98178,48.0131,79.53988,12602,218,0.7126948775055679,0.27616926503340755,0.19682442051378712
17,0.021965548,0.015876243,0.036212996,0.009539404,0.045231864,45.71928,118.59598,156.7589,45.71928,298.2666,12602,144,0.35412026726057905,0.5545657015590201,0.19638295444963072
865,0.016566144,0.017964253,0.025524748,0.009113536,0.035336442,34.11395,34.11395,37.580574,42.142662,229.88783,12602,211,0.5267260579064588,0.3708240534521158,0.1953226918517269
777,0.020020938,0.014258186,0.0471811,0.008297494,0.05319953,54.231617,71.7865,101.755974,54.231617,261.74088,12602,69,0.27616926503340755,0.7071269487750557,0.19528672972852315
453,0.03480389,0.036841642,0.05247995,0.010232075,0.07295727,63.107536,101.08732,81.73206,63.107536,237.32562,12602,29,0.21714922048997773,0.898663697104677,0.19514412130892206
102,0.026663428,0.02421122,0.044831265,0.008577306,0.057506207,56.88393,61.791084,56.88393,65.89676,218.25394,12602,90,0.25278396436525613,0.7706013363028953,0.19479566073580984
287,0.016153958,0.014589232,0.024323776,0.0085789235,0.03264111,29.132627,93.648315,113.77204,29.132627,88.33749,12602,76,0.623608017817372,0.311804008908686,0.19444347994305586
107,0.02112246,0.015926145,0.020752558,0.0075939805,0.033622447,30.837543,44.26185,30.837543,37.277603,178.81927,12602,294,0.5857461024498886,0.33184855233853006,0.19437899613593182
883,0.02510747,0.0176849,0.02683339,0.009235362,0.040782,41.69538,45.9796,72.862495,41.69538,216.54755,12602,267,0.4053452115812917,0.4732739420935412,0.19183932619381847
223,0.027222143,0.01619408,0.02763281,0.006140504,0.0420341,43.30455,51.118023,75.21503,43.30455,51.350212,12602,256,0.3864142538975501,0.49554565701559017,0.19148590532785054
224,0.024614433,0.019444538,0.02935201,0.010399791,0.042959295,44.397194,69.02455,93.73831,44.397194,198.19653,12602,276,0.3730512249443207,0.510022271714922,0.19026443321213682
395,0.020592233,0.016024858,0.023954514,0.008218242,0.03542111,35.483856,36.02427,67.68209,35.483856,195.51411,12602,325,0.5077951002227171,0.3741648106904231,0.1899990575443574
947,0.016154418,0.017519047,0.026056603,0.0057047955,0.035310462,35.103195,35.103195,41.79826,58.891735,188.75262,12602,113,0.5111358574610245,0.36971046770601335,0.18897227692322954
612,0.020066313,0.02102741,0.034042753,0.0072730086,0.04476291,46.523136,47.083305,46.523136,55.28233,102.791954,12602,98,0.344097995545657,0.5478841870824053,0.1885258505662174
192,0.02150887,0.01604402,0.023813676,0.009244942,0.03587664,36.63997,36.63997,77.49802,47.02877,167.44968,12602,235,0.4844097995545657,0.388641425389755,0.18826171497165192
899,0.029360184,0.030362105,0.03154406,0.009420374,0.052715324,54.997303,68.08506,58.296017,54.997303,198.50195,12602,96,0.26948775055679286,0.6971046770601336,0.18786117132355493
84,0.0378587,0.02952022,0.04823094,0.009565759,0.06805107,63.211884,63.211884,87.13566,99.58206,237.1482,12602,40,0.21603563474387527,0.8685968819599109,0.18764787873076025
349,0.01981487,0.0123995785,0.021472303,0.007760473,0.03174017,26.950644,68.44596,52.44185,60.58622,26.950644,12602,465,0.6581291759465479,0.28507795100222716,0.1876181169736261
387,0.020168047,0.0144306505,0.022639418,0.0068555814,0.03357882,31.600517,33.042446,51.78897,31.600517,230.62163,12602,320,0.5657015590200445,0.3307349665924276,0.18709728622377864
704,0.025636557,0.020612335,0.03954385,0.008780496,0.05143751,53.782166,108.73302,76.24598,53.782166,196.88885,12602,63,0.2795100222717149,0.6681514476614699,0.18675502601673602
737,0.017547937,0.013532793,0.034448445,0.009227539,0.04096049,43.155415,70.959114,113.93724,43.155415,234.9594,12602,182,0.3897550111358574,0.47884187082405344,0.18663101869534374
604,0.024875863,0.021272322,0.037790522,0.009254117,0.04999444,51.876007,101.30024,80.42265,51.876007,168.08574,12602,64,0.29175946547884185,0.6391982182628062,0.18649213049538443
195,0.018776765,0.017261159,0.0318259,0.009631487,0.040784832,42.694046,117.26982,125.679146,42.694046,215.77588,12602,193,0.39309576837416477,0.4743875278396436,0.18647972976324517
928,0.019060438,0.016073145,0.019413374,0.00921626,0.031599455,26.175447,165.09271,200.92476,86.47253,26.175447,12602,120,0.6692650334075724,0.27728285077951004,0.1855757163902957
210,0.020134686,0.014536083,0.01958663,0.0071813855,0.03162814,26.265972,48.11039,26.265972,38.057484,43.99724,12602,271,0.665924276169265,0.27839643652561247,0.1853909454814212
672,0.018571926,0.01720372,0.03445389,0.008501672,0.04275459,45.448433,75.2889,98.87385,45.448433,231.77684,12602,173,0.3596881959910913,0.5044543429844098,0.1814462725879336
145,0.021650083,0.017486563,0.038419973,0.008716199,0.04744049,51.029446,177.48132,188.01892,51.029446,217.91841,12602,42,0.30512249443207123,0.5946547884187082,0.1814425523682918
